Record Length,2.500000e+03,,  -6.960000000000,   0.08960,
Sample Interval,1.000000e-02,,  -6.950000000000,   0.08760,
Trigger Point,6.960000000000e+02,,  -6.940000000000,   0.08880,
,,,  -6.930000000000,   0.08960,
,,,  -6.920000000000,   0.08840,
,,,  -6.910000000000,   0.08640,
Source,CH1,,  -6.900000000000,   0.08560,
Vertical Units,V,,  -6.890000000000,   0.08840,
Vertical Scale,1.000000e-02,,  -6.880000000000,   0.08560,
Vertical Offset,-7.520000e-02,,  -6.870000000000,   0.08720,
Horizontal Units,s,,  -6.860000000000,   0.08800,
Horizontal Scale,2.500000e+00,,  -6.850000000000,   0.09040,
Pt Fmt,Y,,  -6.840000000000,   0.08560,
Yzero,0.000000e+00,,  -6.830000000000,   0.08760,
Probe Atten,1.000000e+00,,  -6.820000000000,   0.08800,
Model Number,TDS2001C,,  -6.810000000000,   0.08640,
Serial Number,C012118,,  -6.800000000000,   0.08800,
Firmware Version,FV:v24.15,,  -6.790000000000,   0.08720,
,,,-06.780000000000,   0.08800,
,,,-06.770000000000,   0.08680,
,,,-06.760000000000,   0.08960,
,,,-06.750000000000,   0.08280,
,,,-06.740000000000,   0.08880,
,,,-06.730000000000,   0.08920,
,,,-06.720000000000,   0.08880,
,,,-06.710000000000,   0.08880,
,,,-06.700000000000,   0.08480,
,,,-06.690000000000,   0.08640,
,,,-06.680000000000,   0.08880,
,,,-06.670000000000,   0.08920,
,,,-06.660000000000,   0.08760,
,,,-06.650000000000,   0.08600,
,,,-06.640000000000,   0.08520,
,,,-06.630000000000,   0.09040,
,,,-06.620000000000,   0.08720,
,,,-06.610000000000,   0.08800,
,,,-06.600000000000,   0.08760,
,,,-06.590000000000,   0.08640,
,,,-06.580000000000,   0.09120,
,,,-06.570000000000,   0.08760,
,,,-06.560000000000,   0.08920,
,,,-06.550000000000,   0.08640,
,,,-06.540000000000,   0.08720,
,,,-06.530000000000,   0.09000,
,,,-06.520000000000,   0.08840,
,,,-06.510000000000,   0.08920,
,,,-06.500000000000,   0.08720,
,,,-06.490000000000,   0.08920,
,,,-06.480000000000,   0.09040,
,,,-06.470000000000,   0.08560,
,,,-06.460000000000,   0.08880,
,,,-06.450000000000,   0.08720,
,,,-06.440000000000,   0.08760,
,,,-06.430000000000,   0.08840,
,,,-06.420000000000,   0.09120,
,,,-06.410000000000,   0.08560,
,,,-06.400000000000,   0.08560,
,,,-06.390000000000,   0.08840,
,,,-06.380000000000,   0.08840,
,,,-06.370000000000,   0.08440,
,,,-06.360000000000,   0.08560,
,,,-06.350000000000,   0.08480,
,,,-06.340000000000,   0.09080,
,,,-06.330000000000,   0.08920,
,,,-06.320000000000,   0.08560,
,,,-06.310000000000,   0.08960,
,,,-06.300000000000,   0.08680,
,,,-06.290000000000,   0.08920,
,,,-06.280000000000,   0.08800,
,,,-06.270000000000,   0.08960,
,,,-06.260000000000,   0.08480,
,,,-06.250000000000,   0.08800,
,,,-06.240000000000,   0.08760,
,,,-06.230000000000,   0.08760,
,,,-06.220000000000,   0.08560,
,,,-06.210000000000,   0.08760,
,,,-06.200000000000,   0.08720,
,,,-06.190000000000,   0.08800,
,,,-06.180000000000,   0.08720,
,,,-06.170000000000,   0.08720,
,,,-06.160000000000,   0.08880,
,,,-06.150000000000,   0.09120,
,,,-06.140000000000,   0.08640,
,,,-06.130000000000,   0.08800,
,,,-06.120000000000,   0.08600,
,,,-06.110000000000,   0.09040,
,,,-06.100000000000,   0.08640,
,,,-06.090000000000,   0.08520,
,,,-06.080000000000,   0.08840,
,,,-06.070000000000,   0.08640,
,,,-06.060000000000,   0.08640,
,,,-06.050000000000,   0.08480,
,,,-06.040000000000,   0.08400,
,,,-06.030000000000,   0.08640,
,,,-06.020000000000,   0.08560,
,,,-06.010000000000,   0.08920,
,,,-06.000000000000,   0.08680,
,,,-05.990000000000,   0.08880,
,,,-05.980000000000,   0.08920,
,,,-05.970000000000,   0.08400,
,,,-05.960000000000,   0.08360,
,,,-05.950000000000,   0.08400,
,,,-05.940000000000,   0.08800,
,,,-05.930000000000,   0.08760,
,,,-05.920000000000,   0.08960,
,,,-05.910000000000,   0.08560,
,,,-05.900000000000,   0.08760,
,,,-05.890000000000,   0.08720,
,,,-05.880000000000,   0.08520,
,,,-05.870000000000,   0.08920,
,,,-05.860000000000,   0.08600,
,,,-05.850000000000,   0.08560,
,,,-05.840000000000,   0.08640,
,,,-05.830000000000,   0.08320,
,,,-05.820000000000,   0.08480,
,,,-05.810000000000,   0.08720,
,,,-05.800000000000,   0.08800,
,,,-05.790000000000,   0.08680,
,,,-05.780000000000,   0.09040,
,,,-05.770000000000,   0.08720,
,,,-05.760000000000,   0.08920,
,,,-05.750000000000,   0.08720,
,,,-05.740000000000,   0.08920,
,,,-05.730000000000,   0.08720,
,,,-05.720000000000,   0.08880,
,,,-05.710000000000,   0.08920,
,,,-05.700000000000,   0.08800,
,,,-05.690000000000,   0.08840,
,,,-05.680000000000,   0.08800,
,,,-05.670000000000,   0.08720,
,,,-05.660000000000,   0.08920,
,,,-05.650000000000,   0.08800,
,,,-05.640000000000,   0.09000,
,,,-05.630000000000,   0.09240,
,,,-05.620000000000,   0.08800,
,,,-05.610000000000,   0.08720,
,,,-05.600000000000,   0.08560,
,,,-05.590000000000,   0.08640,
,,,-05.580000000000,   0.08720,
,,,-05.570000000000,   0.08880,
,,,-05.560000000000,   0.08720,
,,,-05.550000000000,   0.08760,
,,,-05.540000000000,   0.08840,
,,,-05.530000000000,   0.08480,
,,,-05.520000000000,   0.08840,
,,,-05.510000000000,   0.08720,
,,,-05.500000000000,   0.08880,
,,,-05.490000000000,   0.08880,
,,,-05.480000000000,   0.08640,
